timestamp,type,track_id,zone_name,centroid_x,centroid_y
1767606841.9126797,RUN,19,,864.80597,875.1773
1767606841.9126797,RUN,20,,952.98755,877.18445
1767606841.9126797,RUN,22,,211.33871,984.5487
1767606841.9126797,RUN,23,,503.48254,1084.5757
1767606841.9126797,RUN,24,,1120.4438,1111.914
1767606841.9126785,VIOLENCE,-1,97.0%,1366.0,720.0
1767606842.0161433,RUN,15,,339.88,669.4734
1767606842.0161433,RUN,19,,915.57263,875.39087
1767606842.0161433,RUN,20,,952.98755,877.18445
1767606842.0161433,RUN,22,,211.33871,984.5487
1767606842.0161433,RUN,23,,503.48254,1084.5757
1767606842.0161433,RUN,24,,1120.4438,1111.914
1767606842.0161421,VIOLENCE,-1,98.0%,1366.0,720.0
1767606842.1144013,RUN,15,,339.88,669.4734
1767606842.1144013,RUN,19,,874.74994,859.2083
1767606842.1144013,RUN,20,,952.98755,877.18445
1767606842.1144013,RUN,22,,211.33871,984.5487
1767606842.1144013,RUN,24,,1120.4438,1111.914
1767606842.1143997,VIOLENCE,-1,98.5%,1366.0,720.0
1767606842.2243636,RUN,19,,916.00183,781.94257
1767606842.2243636,RUN,20,,952.98755,877.18445
1767606842.2243636,RUN,22,,211.33871,984.5487
1767606842.2243636,RUN,24,,906.8421,1127.6838
1767606842.2243621,VIOLENCE,-1,99.9%,1366.0,720.0
1767606842.3290136,RUN,15,,343.9321,712.3198
1767606842.3290136,RUN,19,,916.97546,845.8802
1767606842.3290136,RUN,22,,211.33871,984.5487
1767606842.3290136,RUN,24,,906.8421,1127.6838
1767606842.3290122,VIOLENCE,-1,99.9%,1366.0,720.0
1767606842.429808,RUN,15,,350.19257,707.4301
1767606842.429808,RUN,19,,918.7735,831.477
1767606842.429808,RUN,24,,906.8421,1127.6838
1767606842.4298067,VIOLENCE,-1,98.3%,1366.0,720.0
1767606842.539951,RUN,1,,1292.5345,757.4365
1767606842.539951,RUN,15,,362.40744,702.49475
1767606842.539951,RUN,19,,764.97144,815.46533
1767606842.539951,RUN,24,,906.8421,1127.6838
1767606842.539949,VIOLENCE,-1,96.0%,1366.0,720.0
1767606842.656567,RUN,1,,1377.2726,677.7584
1767606842.656567,RUN,15,,380.69678,688.9007
1767606842.656567,RUN,19,,764.97144,815.46533
1767606842.656567,RUN,20,,1028.9504,799.367
1767606842.656567,RUN,24,,906.8421,1127.6838
1767606842.7598553,RUN,1,,1507.2927,604.427
1767606842.7598553,RUN,15,,400.02475,696.35925
1767606842.7598553,RUN,19,,764.97144,815.46533
1767606842.7598553,RUN,20,,988.2417,784.09125
1767606842.861879,RUN,1,,1507.2927,604.427
1767606842.861879,RUN,15,,416.10812,704.65015
1767606842.861879,RUN,19,,764.97144,815.46533
1767606842.861879,RUN,20,,1149.6058,769.7006
1767606842.958067,RUN,1,,1507.2927,604.427
1767606842.958067,RUN,15,,501.57327,696.0817
1767606842.958067,RUN,19,,764.97144,815.46533
1767606842.958067,RUN,20,,1215.4822,755.2363
1767606843.0587544,RUN,1,,1507.2927,604.427
1767606843.0587544,RUN,15,,480.2017,700.12366
1767606843.0587544,RUN,20,,1284.1315,742.5933
1767606843.1582856,RUN,1,,1507.2927,604.427
1767606843.1582856,RUN,15,,453.97244,702.2406
1767606843.1582856,RUN,20,,1305.4634,728.77277
1767606843.2517793,RUN,15,,455.71524,699.86035
1767606843.2517793,RUN,20,,1310.2947,715.1399
1767606843.354229,RUN,15,,457.6624,707.0488
1767606843.354229,RUN,20,,1180.048,713.9966
1767606843.4683146,RUN,15,,454.4779,689.39764
1767606843.4683146,RUN,20,,1155.1772,715.57806
1767606843.5790925,RUN,15,,451.66745,703.89886
1767606843.5790925,RUN,20,,1170.801,716.52594
